[9, 9, 8, 7, 7, 3]
[9, 9, 8, 7, 7, 2]
[9, 9, 8, 7, 6, 6]
[7, 7, 7, 7, 4, 4]
[7, 7, 7, 7, 4, 3]
[7, 7, 7, 7, 4, 2]
[7, 7, 7, 6, 6, 6]
[7, 7, 7, 6, 6, 5]
[7, 7, 7, 6, 6, 4]
[7, 7, 7, 6, 6, 3]
[7, 7, 7, 6, 6, 2]
[7, 7, 7, 6, 5, 5]
[7, 7, 7, 6, 5, 4]
[7, 7, 7, 6, 5, 3]
[7, 7, 7, 6, 5, 2]
[7, 7, 7, 6, 4, 4]
[7, 7, 7, 6, 4, 3]
[7, 7, 7, 6, 4, 2]
[7, 7, 7, 6, 3, 3]
[7, 7, 7, 6, 3, 2]
[7, 7, 7, 5, 5, 5]
[7, 7, 7, 5, 5, 4]
[7, 7, 7, 5, 5, 3]
[7, 7, 7, 5, 5, 2]
[7, 7, 7, 5, 4, 4]
[7, 7, 7, 5, 4, 3]
[7, 7, 7, 5, 4, 2]
[7, 7, 7, 5, 3, 3]
[7, 7, 7, 5, 3, 2]
[7, 7, 7, 5, 2, 2]
[7, 7, 6, 6, 6, 6]
[7, 7, 6, 6, 6, 5]
[7, 7, 6, 6, 6, 4]
[7, 7, 6, 6, 6, 3]
[7, 7, 6, 6, 6, 2]
[7, 7, 6, 6, 5, 5]
[7, 7, 6, 6, 5, 4]
[7, 7, 6, 6, 5, 3]
[7, 7, 6, 6, 5, 2]
[7, 7, 6, 6, 4, 4]
[7, 7, 6, 6, 4, 3]
[7, 7, 6, 6, 4, 2]
[7, 7, 6, 6, 3, 3]
[7, 7, 6, 6, 3, 2]
[7, 7, 6, 6, 2, 2]
[7, 7, 6, 5, 5, 5]
[7, 7, 6, 5, 5, 4]
[7, 7, 6, 5, 5, 3]
[7, 7, 6, 5, 5, 2]
[7, 7, 6, 5, 4, 4]
[7, 7, 6, 5, 4, 3]
[7, 7, 6, 5, 4, 2]
[7, 7, 6, 5, 3, 3]
[7, 7, 6, 5, 3, 2]
[7, 7, 6, 5, 2, 2]
[7, 7, 6, 4, 4, 4]
[7, 7, 6, 4, 4, 3]
[7, 7, 6, 4, 4, 2]
[7, 7, 6, 4, 3, 3]
[7, 7, 6, 4, 3, 2]
[7, 7, 6, 4, 2, 2]
[8, 8, 8, 8, 5, 5]
[8, 8, 8, 8, 5, 4]
[8, 8, 8, 8, 5, 3]
[8, 8, 8, 8, 5, 2]
[8, 8, 8, 7, 7, 7]
[8, 8, 8, 7, 7, 6]
[8, 8, 8, 7, 7, 5]
[8, 8, 8, 7, 7, 4]
[8, 8, 8, 7, 7, 3]
[8, 8, 8, 7, 7, 2]
[8, 8, 8, 7, 6, 6]
[8, 8, 8, 7, 6, 5]
[8, 8, 8, 7, 6, 4]
[8, 8, 8, 7, 6, 3]
[8, 8, 8, 7, 6, 2]
[8, 8, 8, 7, 5, 5]
[8, 8, 8, 7, 5, 4]
[8, 8, 8, 7, 5, 3]
[8, 8, 8, 7, 5, 2]
[8, 8, 8, 7, 4, 4]
[8, 8, 8, 7, 4, 3]
[8, 8, 8, 7, 4, 2]
[8, 8, 8, 6, 6, 6]
[8, 8, 8, 6, 6, 5]
[8, 8, 8, 6, 6, 4]
[8, 8, 8, 6, 6, 3]
[8, 8, 8, 6, 6, 2]
[8, 8, 8, 6, 5, 5]
[8, 8, 8, 6, 5, 4]
[8, 8, 8, 6, 5, 3]
[8, 8, 8, 6, 5, 2]
[8, 8, 8, 6, 4, 4]
[8, 8, 8, 6, 4, 3]
[8, 8, 8, 6, 4, 2]
[8, 8, 8, 6, 3, 3]
[8, 8, 8, 6, 3, 2]
[8, 8, 7, 7, 7, 7]
[8, 8, 7, 7, 7, 6]
[8, 8, 7, 7, 7, 5]
[8, 8, 7, 7, 7, 4]
[8, 8, 7, 7, 7, 3]
[8, 8, 7, 7, 7, 2]
[8, 8, 7, 7, 6, 6]
[8, 8, 7, 7, 6, 5]
[8, 8, 7, 7, 6, 4]
[8, 8, 7, 7, 6, 3]
[8, 8, 7, 7, 6, 2]
[8, 8, 7, 7, 5, 5]
[8, 8, 7, 7, 5, 4]
[8, 8, 7, 7, 5, 3]
[8, 8, 7, 7, 5, 2]
[8, 8, 7, 7, 4, 4]
[8, 8, 7, 7, 4, 3]
[8, 8, 7, 7, 4, 2]
[8, 8, 7, 7, 3, 3]
[8, 8, 7, 7, 3, 2]
[8, 8, 7, 6, 6, 6]
[8, 8, 7, 6, 6, 5]
[8, 8, 7, 6, 6, 4]
[8, 8, 7, 6, 6, 3]
[8, 8, 7, 6, 6, 2]
[8, 8, 7, 6, 5, 5]
[8, 8, 7, 6, 5, 4]
[8, 8, 7, 6, 5, 3]
[8, 8, 7, 6, 5, 2]
[8, 8, 7, 6, 4, 4]
[8, 8, 7, 6, 4, 3]
[8, 8, 7, 6, 4, 2]
[8, 8, 7, 6, 3, 3]
[8, 8, 7, 6, 3, 2]
[8, 8, 7, 6, 2, 2]
[8, 8, 7, 5, 5, 5]
[8, 8, 7, 5, 5, 4]
[8, 8, 7, 5, 5, 3]
[8, 8, 7, 5, 5, 2]
[8, 8, 7, 5, 4, 4]
[8, 8, 7, 5, 4, 3]
[8, 8, 7, 5, 4, 2]
[8, 8, 7, 5, 3, 3]
[8, 8, 7, 5, 3, 2]
[8, 8, 7, 5, 2, 2]
[9, 9, 8, 7, 6, 5]
[9, 9, 8, 7, 6, 4]
[9, 9, 8, 7, 6, 3]
[9, 9, 8, 7, 6, 2]
[9, 9, 8, 7, 5, 5]
[9, 9, 8, 7, 5, 4]
[9, 9, 8, 7, 5, 3]
[9, 9, 8, 7, 5, 2]
[9, 9, 8, 7, 4, 4]
[9, 9, 8, 7, 4, 3]
[9, 9, 8, 7, 4, 2]
[9, 9, 8, 7, 3, 3]
[9, 9, 8, 7, 3, 2]
[9, 9, 8, 6, 6, 6]
[9, 9, 8, 6, 6, 5]
[9, 9, 8, 6, 6, 4]
[9, 9, 8, 6, 6, 3]
[9, 9, 8, 6, 6, 2]
[9, 9, 8, 6, 5, 5]
[9, 9, 8, 6, 5, 4]
[9, 9, 8, 6, 5, 3]
[9, 9, 8, 6, 5, 2]
[9, 9, 8, 6, 4, 4]
[9, 9, 8, 6, 4, 3]
[9, 9, 8, 6, 4, 2]
[9, 9, 8, 6, 3, 3]
[9, 9, 8, 6, 3, 2]
[9, 9, 8, 6, 2, 2]
[11, 11, 10, 9, 9, 2]
[11, 11, 10, 9, 8, 8]
[11, 11, 10, 9, 8, 7]
[11, 11, 10, 9, 8, 6]
[11, 11, 10, 9, 8, 5]
[11, 11, 10, 9, 8, 4]
[11, 11, 10, 9, 8, 3]
[11, 11, 10, 9, 8, 2]
[11, 11, 10, 9, 7, 7]
[11, 11, 10, 9, 7, 6]
[11, 11, 10, 9, 7, 5]
[11, 11, 10, 9, 7, 4]
[11, 11, 10, 9, 7, 3]
[11, 11, 10, 9, 7, 2]
[11, 11, 10, 9, 6, 6]
[11, 11, 10, 9, 6, 5]
[11, 11, 10, 9, 6, 4]
[11, 11, 10, 9, 6, 3]
[11, 11, 10, 9, 6, 2]
[11, 11, 10, 9, 5, 5]
[11, 11, 10, 9, 5, 4]
[11, 11, 10, 9, 5, 3]
[11, 11, 10, 9, 5, 2]
[11, 11, 10, 8, 8, 8]
[11, 11, 10, 8, 8, 7]
[11, 11, 10, 8, 8, 6]
[11, 11, 10, 8, 8, 5]
[11, 11, 10, 8, 8, 4]
[11, 11, 10, 8, 8, 3]
[11, 11, 10, 8, 8, 2]
[11, 11, 10, 8, 7, 7]
[11, 11, 10, 8, 7, 6]
[11, 11, 10, 8, 7, 5]
[11, 11, 10, 8, 7, 4]
[11, 11, 10, 8, 7, 3]
[11, 11, 10, 8, 7, 2]
[11, 11, 10, 8, 6, 6]
[11, 11, 10, 8, 6, 5]
[11, 11, 10, 8, 6, 4]
[11, 11, 10, 8, 6, 3]
[11, 11, 10, 8, 6, 2]
[11, 11, 10, 8, 5, 5]
[11, 11, 10, 8, 5, 4]
[11, 11, 10, 8, 5, 3]
[11, 11, 10, 8, 5, 2]
